continent	country	year	type	amount
North America	Costa Rica	2004	Wine	0.14
North America	Costa Rica	2004	Spirits	1.7
North America	Costa Rica	2004	Other alcoholic beverages	0.04
Africa	Côte d'Ivoire	2004	All types	4.48
Africa	Côte d'Ivoire	2004	Beer	0.62
Africa	Côte d'Ivoire	2004	Wine	0.34
Africa	Côte d'Ivoire	2004	Spirits	0.04
Africa	Côte d'Ivoire	2004	Other alcoholic beverages	3.48
Europe	Croatia	2004	All types	13.12
Europe	Croatia	2004	Beer	4.94
Europe	Croatia	2004	Wine	6.5
Europe	Croatia	2004	Spirits	1.31
Europe	Croatia	2004	Other alcoholic beverages	0.38
North America	Cuba	2004	All types	4.4
North America	Cuba	2004	Beer	1.53
North America	Cuba	2004	Wine	0.05
North America	Cuba	2004	Spirits	2.8
North America	Cuba	2004	Other alcoholic beverages	0.02
Asia	Cyprus	2004	All types	13.03
Asia	Cyprus	2004	Beer	3.6
Asia	Cyprus	2004	Wine	2.64
Asia	Cyprus	2004	Spirits	6.79
Asia	Cyprus	2004	Other alcoholic beverages	0
Europe	Czechia	2004	All types	13.31
Europe	Czechia	2004	Beer	7.55
Europe	Czechia	2004	Wine	2.23
Europe	Czechia	2004	Spirits	3.53
Europe	Czechia	2004	Other alcoholic beverages	0
Asia	Democratic People's Republic of Korea	2004	All types	3.13
Asia	Democratic People's Republic of Korea	2004	Beer	0.19
Asia	Democratic People's Republic of Korea	2004	Wine	0
Asia	Democratic People's Republic of Korea	2004	Spirits	2.94
Asia	Democratic People's Republic of Korea	2004	Other alcoholic beverages	0
Africa	Democratic Republic of the Congo	2004	All types	0.62
Africa	Democratic Republic of the Congo	2004	Beer	0.31
Africa	Democratic Republic of the Congo	2004	Wine	0.01
Africa	Democratic Republic of the Congo	2004	Spirits	0.03
Africa	Democratic Republic of the Congo	2004	Other alcoholic beverages	0.27
Europe	Denmark	2004	All types	11.27
Europe	Denmark	2004	Beer	5.11
Europe	Denmark	2004	Wine	4.32
Europe	Denmark	2004	Spirits	1.85
Europe	Denmark	2004	Other alcoholic beverages	0
Africa	Djibouti	2004	All types	1.18
Africa	Djibouti	2004	Beer	0.24
Africa	Djibouti	2004	Wine	0.07
Africa	Djibouti	2004	Spirits	0.87
Africa	Djibouti	2004	Other alcoholic beverages	0
North America	Dominica	2004	All types	8.42
North America	Dominica	2004	Beer	0.85
North America	Dominica	2004	Wine	0.76
North America	Dominica	2004	Spirits	6.79
North America	Dominica	2004	Other alcoholic beverages	0.01
North America	Dominican Republic	2004	All types	5.23
North America	Dominican Republic	2004	Beer	2.06
North America	Dominican Republic	2004	Wine	0.13
North America	Dominican Republic	2004	Spirits	2.98
North America	Dominican Republic	2004	Other alcoholic beverages	0.05
South America	Ecuador	2004	All types	3.66
South America	Ecuador	2004	Beer	1.82
South America	Ecuador	2004	Wine	0.05
South America	Ecuador	2004	Spirits	1.77
South America	Ecuador	2004	Other alcoholic beverages	0.01
Africa	Egypt	2004	All types	0.16
Africa	Egypt	2004	Beer	0.08
Africa	Egypt	2004	Wine	0.02
Africa	Egypt	2004	Spirits	0.05
Africa	Egypt	2004	Other alcoholic beverages	0
North America	El Salvador	2004	All types	2.78
North America	El Salvador	2004	Beer	1.03
North America	El Salvador	2004	Wine	0.03
North America	El Salvador	2004	Spirits	1.72
North America	El Salvador	2004	Other alcoholic beverages	0
Africa	Equatorial Guinea	2004	All types	7.72
Africa	Equatorial Guinea	2004	Beer	2.44
Africa	Equatorial Guinea	2004	Wine	5.28
Africa	Equatorial Guinea	2004	Spirits	0
Africa	Equatorial Guinea	2004	Other alcoholic beverages	0
Africa	Eritrea	2004	All types	0.71
Africa	Eritrea	2004	Beer	0.59
Africa	Eritrea	2004	Wine	0
Africa	Eritrea	2004	Spirits	0.02
Africa	Eritrea	2004	Other alcoholic beverages	0.1
Europe	Estonia	2004	All types	13.23
Europe	Estonia	2004	Beer	5.29
Europe	Estonia	2004	Wine	0.64
Europe	Estonia	2004	Spirits	6.61
Europe	Estonia	2004	Other alcoholic beverages	0.69
Africa	Eswatini	2004	All types	5.93
Africa	Eswatini	2004	Beer	1.62
Africa	Eswatini	2004	Wine	0.02
Africa	Eswatini	2004	Spirits	0.94
Africa	Eswatini	2004	Other alcoholic beverages	3.34
Africa	Ethiopia	2004	All types	0.56
Africa	Ethiopia	2004	Beer	0.22
Africa	Ethiopia	2004	Wine	0.01
Africa	Ethiopia	2004	Spirits	0.04
Africa	Ethiopia	2004	Other alcoholic beverages	0.29
Oceania	Fiji	2004	All types	1.63
Oceania	Fiji	2004	Beer	1.44
Oceania	Fiji	2004	Wine	0.02
Oceania	Fiji	2004	Spirits	0.16
Oceania	Fiji	2004	Other alcoholic beverages	0.01
Europe	Finland	2004	All types	9.89
Europe	Finland	2004	Beer	4.57
Europe	Finland	2004	Wine	1.42
Europe	Finland	2004	Spirits	2.79
Europe	Finland	2004	Other alcoholic beverages	1.11
Europe	France	2004	All types	13.18
Europe	France	2004	Beer	2.24
Europe	France	2004	Wine	8.1
Europe	France	2004	Spirits	2.67
Europe	France	2004	Other alcoholic beverages	0.17
Africa	Gabon	2004	All types	8.1
Africa	Gabon	2004	Beer	4.85
Africa	Gabon	2004	Wine	0.99
Africa	Gabon	2004	Spirits	2.23
Africa	Gabon	2004	Other alcoholic beverages	0.03
Africa	Gambia	2004	All types	3.55
Africa	Gambia	2004	Beer	0.24
Africa	Gambia	2004	Wine	0.05
Africa	Gambia	2004	Spirits	0
Africa	Gambia	2004	Other alcoholic beverages	3.26
Asia	Georgia	2004	All types	3.74
Asia	Georgia	2004	Beer	0.59
Asia	Georgia	2004	Wine	1.28
Asia	Georgia	2004	Spirits	1.87
Asia	Georgia	2004	Other alcoholic beverages	0
Europe	Germany	2004	All types	11.83
Europe	Germany	2004	Beer	6.29
Europe	Germany	2004	Wine	3.06
Europe	Germany	2004	Spirits	2.48
Europe	Germany	2004	Other alcoholic beverages	0
Africa	Ghana	2004	All types	1.79
Africa	Ghana	2004	Beer	0.42
Africa	Ghana	2004	Wine	0.08
Africa	Ghana	2004	Spirits	0.06
Africa	Ghana	2004	Other alcoholic beverages	1.22
Europe	Greece	2004	All types	9.6
Europe	Greece	2004	Beer	2.22
Europe	Greece	2004	Wine	4.91
Europe	Greece	2004	Spirits	2.26
Europe	Greece	2004	Other alcoholic beverages	0.21
North America	Grenada	2004	All types	8.38
North America	Grenada	2004	Beer	3.62
North America	Grenada	2004	Wine	0.27
North America	Grenada	2004	Spirits	4.38
North America	Grenada	2004	Other alcoholic beverages	0.1
North America	Guatemala	2004	All types	2.25
North America	Guatemala	2004	Beer	1.1
North America	Guatemala	2004	Wine	0.03
North America	Guatemala	2004	Spirits	1.11
North America	Guatemala	2004	Other alcoholic beverages	0
Africa	Guinea	2004	All types	0.34
Africa	Guinea	2004	Beer	0.16
Africa	Guinea	2004	Wine	0.02
Africa	Guinea	2004	Spirits	0.16
Africa	Guinea	2004	Other alcoholic beverages	0
Africa	Guinea-Bissau	2004	All types	3.32
Africa	Guinea-Bissau	2004	Beer	0.43
Africa	Guinea-Bissau	2004	Wine	0.51
Africa	Guinea-Bissau	2004	Spirits	0.49
Africa	Guinea-Bissau	2004	Other alcoholic beverages	1.89
South America	Guyana	2004	All types	8.06
South America	Guyana	2004	Beer	1.37
South America	Guyana	2004	Wine	0.02
South America	Guyana	2004	Spirits	6.64
South America	Guyana	2004	Other alcoholic beverages	0.03
North America	Haiti	2004	All types	6.13
North America	Haiti	2004	Beer	0.01
North America	Haiti	2004	Wine	0.01
North America	Haiti	2004	Spirits	6.11
North America	Haiti	2004	Other alcoholic beverages	0
North America	Honduras	2004	All types	3.02
North America	Honduras	2004	Beer	1.27
North America	Honduras	2004	Wine	0.02
North America	Honduras	2004	Spirits	1.72
North America	Honduras	2004	Other alcoholic beverages	0
Europe	Hungary	2004	All types	NA
Europe	Hungary	2004	Beer	NA
Europe	Hungary	2004	Wine	NA
Europe	Hungary	2004	Spirits	NA
Europe	Hungary	2004	Other alcoholic beverages	NA
Europe	Iceland	2004	All types	6.71
Europe	Iceland	2004	Beer	3.49
Europe	Iceland	2004	Wine	1.83
Europe	Iceland	2004	Spirits	1.39
Europe	Iceland	2004	Other alcoholic beverages	NA
Asia	India	2004	All types	1.19
Asia	India	2004	Beer	0.08
Asia	India	2004	Wine	0.01
Asia	India	2004	Spirits	1.1
Asia	India	2004	Other alcoholic beverages	0
Asia	Indonesia	2004	All types	0.06
Asia	Indonesia	2004	Beer	0.06
Asia	Indonesia	2004	Wine	0
Asia	Indonesia	2004	Spirits	0
Asia	Indonesia	2004	Other alcoholic beverages	0
Asia	Iran (Islamic Republic of)	2004	All types	0.01
Asia	Iran (Islamic Republic of)	2004	Beer	0
Asia	Iran (Islamic Republic of)	2004	Wine	0
Asia	Iran (Islamic Republic of)	2004	Spirits	0.01
Asia	Iran (Islamic Republic of)	2004	Other alcoholic beverages	0
Asia	Iraq	2004	All types	0.32
Asia	Iraq	2004	Beer	0.3
Asia	Iraq	2004	Wine	0
Asia	Iraq	2004	Spirits	0.02
Asia	Iraq	2004	Other alcoholic beverages	0
Europe	Ireland	2004	All types	13.14
Europe	Ireland	2004	Beer	7.01
Europe	Ireland	2004	Wine	2.53
Europe	Ireland	2004	Spirits	2.45
Europe	Ireland	2004	Other alcoholic beverages	1.15
Asia	Israel	2004	All types	2.3
Asia	Israel	2004	Beer	0.76
Asia	Israel	2004	Wine	0.23
Asia	Israel	2004	Spirits	1.24
Asia	Israel	2004	Other alcoholic beverages	0.06
Europe	Italy	2004	All types	8.98
Europe	Italy	2004	Beer	1.72
Europe	Italy	2004	Wine	6.19
Europe	Italy	2004	Spirits	1.07
Europe	Italy	2004	Other alcoholic beverages	0
North America	Jamaica	2004	All types	3.12
North America	Jamaica	2004	Beer	1.16
North America	Jamaica	2004	Wine	0.14
North America	Jamaica	2004	Spirits	1.64
North America	Jamaica	2004	Other alcoholic beverages	0.17
Asia	Japan	2004	All types	7.69
Asia	Japan	2004	Beer	1.74
Asia	Japan	2004	Wine	0.31
Asia	Japan	2004	Spirits	3.41
Asia	Japan	2004	Other alcoholic beverages	2.22
Asia	Jordan	2004	All types	0.54
Asia	Jordan	2004	Beer	0.15
Asia	Jordan	2004	Wine	0.01
Asia	Jordan	2004	Spirits	0.37
Asia	Jordan	2004	Other alcoholic beverages	0.01
Asia	Kazakhstan	2004	All types	6.39
Asia	Kazakhstan	2004	Beer	1.48
Asia	Kazakhstan	2004	Wine	0.4
Asia	Kazakhstan	2004	Spirits	4.5
Asia	Kazakhstan	2004	Other alcoholic beverages	0
Africa	Kenya	2004	All types	1.29
Africa	Kenya	2004	Beer	0.65
Africa	Kenya	2004	Wine	0.02
Africa	Kenya	2004	Spirits	0.49
Africa	Kenya	2004	Other alcoholic beverages	0.12
Oceania	Kiribati	2004	All types	0.48
Oceania	Kiribati	2004	Beer	0.43
Oceania	Kiribati	2004	Wine	0
Oceania	Kiribati	2004	Spirits	0.03
Oceania	Kiribati	2004	Other alcoholic beverages	0.01
Asia	Kuwait	2004	All types	0.02
Asia	Kuwait	2004	Beer	0
Asia	Kuwait	2004	Wine	0.01
Asia	Kuwait	2004	Spirits	0.01
Asia	Kuwait	2004	Other alcoholic beverages	0
Asia	Kyrgyzstan	2004	All types	6.74
Asia	Kyrgyzstan	2004	Beer	0.7
Asia	Kyrgyzstan	2004	Wine	0.14
Asia	Kyrgyzstan	2004	Spirits	5.9
Asia	Kyrgyzstan	2004	Other alcoholic beverages	0
Asia	Lao People's Democratic Republic	2004	All types	3.56
Asia	Lao People's Democratic Republic	2004	Beer	1.23
Asia	Lao People's Democratic Republic	2004	Wine	0
Asia	Lao People's Democratic Republic	2004	Spirits	2.32
Asia	Lao People's Democratic Republic	2004	Other alcoholic beverages	0
Europe	Latvia	2004	All types	8.81
Europe	Latvia	2004	Beer	3.69
Europe	Latvia	2004	Wine	0.95
Europe	Latvia	2004	Spirits	3.74
Europe	Latvia	2004	Other alcoholic beverages	0.43
Asia	Lebanon	2004	All types	2.1
Asia	Lebanon	2004	Beer	0.45
Asia	Lebanon	2004	Wine	0.82
Asia	Lebanon	2004	Spirits	0.82
Asia	Lebanon	2004	Other alcoholic beverages	0.02
Africa	Lesotho	2004	All types	1.81
Africa	Lesotho	2004	Beer	1.31
Africa	Lesotho	2004	Wine	0
Africa	Lesotho	2004	Spirits	0
Africa	Lesotho	2004	Other alcoholic beverages	0.5
Africa	Liberia	2004	All types	4.24
Africa	Liberia	2004	Beer	0.25
Africa	Liberia	2004	Wine	0
Africa	Liberia	2004	Spirits	3.99
Africa	Liberia	2004	Other alcoholic beverages	0
Africa	Libya	2004	All types	0.01
Africa	Libya	2004	Beer	0
Africa	Libya	2004	Wine	0
Africa	Libya	2004	Spirits	0.01
Africa	Libya	2004	Other alcoholic beverages	0
Europe	Lithuania	2004	All types	12.1
Europe	Lithuania	2004	Beer	4.62
Europe	Lithuania	2004	Wine	2.37
Europe	Lithuania	2004	Spirits	4.31
Europe	Lithuania	2004	Other alcoholic beverages	0.79
Europe	Luxembourg	2004	All types	12.42
Europe	Luxembourg	2004	Beer	4.27
Europe	Luxembourg	2004	Wine	5.58
Europe	Luxembourg	2004	Spirits	2.58
Europe	Luxembourg	2004	Other alcoholic beverages	0
Africa	Madagascar	2004	All types	0.83
Africa	Madagascar	2004	Beer	0.36
Africa	Madagascar	2004	Wine	0.13
Africa	Madagascar	2004	Spirits	0.34
Africa	Madagascar	2004	Other alcoholic beverages	0
Africa	Malawi	2004	All types	1.27
Africa	Malawi	2004	Beer	0.14
Africa	Malawi	2004	Wine	0.01
Africa	Malawi	2004	Spirits	0.29
Africa	Malawi	2004	Other alcoholic beverages	0.83
Asia	Malaysia	2004	All types	0.49
Asia	Malaysia	2004	Beer	0.41
Asia	Malaysia	2004	Wine	0.01
Asia	Malaysia	2004	Spirits	0.08
Asia	Malaysia	2004	Other alcoholic beverages	0
Asia	Maldives	2004	All types	1.6
Asia	Maldives	2004	Beer	0.54
Asia	Maldives	2004	Wine	0.36
Asia	Maldives	2004	Spirits	0.65
Asia	Maldives	2004	Other alcoholic beverages	0
Africa	Mali	2004	All types	0.54
Africa	Mali	2004	Beer	0.06
Africa	Mali	2004	Wine	0
Africa	Mali	2004	Spirits	0.01
Africa	Mali	2004	Other alcoholic beverages	0.47
Europe	Malta	2004	All types	6.66
Europe	Malta	2004	Beer	1.86
Europe	Malta	2004	Wine	3.01
Europe	Malta	2004	Spirits	1.53
Europe	Malta	2004	Other alcoholic beverages	0.27
Africa	Mauritania	2004	All types	0.01
Africa	Mauritania	2004	Beer	0
Africa	Mauritania	2004	Wine	0
Africa	Mauritania	2004	Spirits	0.01
Africa	Mauritania	2004	Other alcoholic beverages	0
Africa	Mauritius	2004	All types	4.17
Africa	Mauritius	2004	Beer	1.99
Africa	Mauritius	2004	Wine	0.3
Africa	Mauritius	2004	Spirits	1.88
Africa	Mauritius	2004	Other alcoholic beverages	0
North America	Mexico	2004	All types	4.93
North America	Mexico	2004	Beer	3.76
North America	Mexico	2004	Wine	0.11
North America	Mexico	2004	Spirits	1.04
North America	Mexico	2004	Other alcoholic beverages	0.03
Oceania	Micronesia (Federated States of)	2004	All types	2.03
Oceania	Micronesia (Federated States of)	2004	Beer	1.69
Oceania	Micronesia (Federated States of)	2004	Wine	0.19
Oceania	Micronesia (Federated States of)	2004	Spirits	0.14
Oceania	Micronesia (Federated States of)	2004	Other alcoholic beverages	0
Asia	Mongolia	2004	All types	1.68
Asia	Mongolia	2004	Beer	0.46
Asia	Mongolia	2004	Wine	0.09
Asia	Mongolia	2004	Spirits	0.86
Asia	Mongolia	2004	Other alcoholic beverages	0.28
Europe	Montenegro	2004	All types	NA
Europe	Montenegro	2004	Beer	NA
Europe	Montenegro	2004	Wine	NA
Europe	Montenegro	2004	Spirits	NA
Europe	Montenegro	2004	Other alcoholic beverages	NA
Africa	Morocco	2004	All types	0.56
Africa	Morocco	2004	Beer	0.23
Africa	Morocco	2004	Wine	0.28
Africa	Morocco	2004	Spirits	0.06
Africa	Morocco	2004	Other alcoholic beverages	0
Africa	Mozambique	2004	All types	0.59
Africa	Mozambique	2004	Beer	0.49
Africa	Mozambique	2004	Wine	0.08
Africa	Mozambique	2004	Spirits	0.02
Africa	Mozambique	2004	Other alcoholic beverages	0
Asia	Myanmar	2004	All types	0.62
Asia	Myanmar	2004	Beer	0.13
Asia	Myanmar	2004	Wine	0
Asia	Myanmar	2004	Spirits	0.49
Asia	Myanmar	2004	Other alcoholic beverages	0
Africa	Namibia	2004	All types	4.55
Africa	Namibia	2004	Beer	3.19
Africa	Namibia	2004	Wine	0.12
Africa	Namibia	2004	Spirits	0.99
Africa	Namibia	2004	Other alcoholic beverages	0.25
Oceania	Nauru	2004	All types	2.29
Oceania	Nauru	2004	Beer	1.53
Oceania	Nauru	2004	Wine	0.11
Oceania	Nauru	2004	Spirits	0.65
Oceania	Nauru	2004	Other alcoholic beverages	0
Oceania	Nauru	2004	All types	2.29
Oceania	Nauru	2004	Beer	1.53
Oceania	Nauru	2004	Wine	0.11
Oceania	Nauru	2004	Spirits	0.65
Oceania	Nauru	2004	Other alcoholic beverages	0
Asia	Nepal	2004	All types	0.23
Asia	Nepal	2004	Beer	0.08
Asia	Nepal	2004	Wine	0
Asia	Nepal	2004	Spirits	0.14
Asia	Nepal	2004	Other alcoholic beverages	0
Europe	Netherlands	2004	All types	9.56
Europe	Netherlands	2004	Beer	4.8
Europe	Netherlands	2004	Wine	3.1
Europe	Netherlands	2004	Spirits	1.66
Europe	Netherlands	2004	Other alcoholic beverages	0
Oceania	New Zealand	2004	All types	9.17
Oceania	New Zealand	2004	Beer	4.11
Oceania	New Zealand	2004	Wine	2.85
Oceania	New Zealand	2004	Spirits	2.15
Oceania	New Zealand	2004	Other alcoholic beverages	0.06
North America	Nicaragua	2004	All types	3.75
North America	Nicaragua	2004	Beer	1.07
North America	Nicaragua	2004	Wine	0.01
North America	Nicaragua	2004	Spirits	2.67
North America	Nicaragua	2004	Other alcoholic beverages	0
Africa	Niger	2004	All types	0.1
Africa	Niger	2004	Beer	0.05
Africa	Niger	2004	Wine	0.01
Africa	Niger	2004	Spirits	0.04
Africa	Niger	2004	Other alcoholic beverages	0
Africa	Nigeria	2004	All types	11.25
Africa	Nigeria	2004	Beer	0.52
Africa	Nigeria	2004	Wine	0
Africa	Nigeria	2004	Spirits	0.01
Africa	Nigeria	2004	Other alcoholic beverages	10.71
Oceania	Niue	2004	All types	6.8
Oceania	Niue	2004	Beer	4.92
Oceania	Niue	2004	Wine	0.11
Oceania	Niue	2004	Spirits	1.77
Oceania	Niue	2004	Other alcoholic beverages	0
Europe	Norway	2004	All types	6.22
Europe	Norway	2004	Beer	2.96
Europe	Norway	2004	Wine	1.9
Europe	Norway	2004	Spirits	1.25
Europe	Norway	2004	Other alcoholic beverages	0.11
Asia	Oman	2004	All types	0.61
Asia	Oman	2004	Beer	0.21
Asia	Oman	2004	Wine	0.01
Asia	Oman	2004	Spirits	0.39
Asia	Oman	2004	Other alcoholic beverages	0
Asia	Pakistan	2004	All types	0.01
Asia	Pakistan	2004	Beer	0
Asia	Pakistan	2004	Wine	0
Asia	Pakistan	2004	Spirits	0
Asia	Pakistan	2004	Other alcoholic beverages	0.01
North America	Panama	2004	All types	5.72
North America	Panama	2004	Beer	3.62
North America	Panama	2004	Wine	0.21
North America	Panama	2004	Spirits	1.86
North America	Panama	2004	Other alcoholic beverages	0.02
Oceania	Papua New Guinea	2004	All types	0.58
Oceania	Papua New Guinea	2004	Beer	0.56
Oceania	Papua New Guinea	2004	Wine	0.01
Oceania	Papua New Guinea	2004	Spirits	0.02
Oceania	Papua New Guinea	2004	Other alcoholic beverages	0
South America	Paraguay	2004	All types	5.62
South America	Paraguay	2004	Beer	2.63
South America	Paraguay	2004	Wine	1.3
South America	Paraguay	2004	Spirits	1.68
South America	Paraguay	2004	Other alcoholic beverages	0
South America	Peru	2004	All types	4.7
South America	Peru	2004	Beer	1.91
South America	Peru	2004	Wine	0.51
South America	Peru	2004	Spirits	2.27
South America	Peru	2004	Other alcoholic beverages	0.01
Asia	Philippines	2004	All types	4.43
Asia	Philippines	2004	Beer	1.35
Asia	Philippines	2004	Wine	0.02
Asia	Philippines	2004	Spirits	3.06
Asia	Philippines	2004	Other alcoholic beverages	0
Europe	Poland	2004	All types	9.19
Europe	Poland	2004	Beer	4.66
Europe	Poland	2004	Wine	1.53
Europe	Poland	2004	Spirits	3.01
Europe	Poland	2004	Other alcoholic beverages	0
Europe	Portugal	2004	All types	13.47
Europe	Portugal	2004	Beer	3.7
Europe	Portugal	2004	Wine	8.05
Europe	Portugal	2004	Spirits	1.23
Europe	Portugal	2004	Other alcoholic beverages	0.48
North America	Puerto Rico	2004	All types	5.3
North America	Puerto Rico	2004	Beer	3.62
North America	Puerto Rico	2004	Wine	0.33
North America	Puerto Rico	2004	Spirits	1.26
North America	Puerto Rico	2004	Other alcoholic beverages	0.1
Asia	Qatar	2004	All types	1.11
Asia	Qatar	2004	Beer	0.28
Asia	Qatar	2004	Wine	0.1
Asia	Qatar	2004	Spirits	0.73
Asia	Qatar	2004	Other alcoholic beverages	0.01
Asia	Republic of Korea	2004	All types	9.18
Asia	Republic of Korea	2004	Beer	2
Asia	Republic of Korea	2004	Wine	0.15
Asia	Republic of Korea	2004	Spirits	0.32
Asia	Republic of Korea	2004	Other alcoholic beverages	6.72
Europe	Republic of Moldova	2004	All types	11.77
Europe	Republic of Moldova	2004	Beer	1.27
Europe	Republic of Moldova	2004	Wine	6.1
Europe	Republic of Moldova	2004	Spirits	3.71
Europe	Republic of Moldova	2004	Other alcoholic beverages	0.68
Europe	Romania	2004	All types	9.82
Europe	Romania	2004	Beer	4.24
Europe	Romania	2004	Wine	4.29
Europe	Romania	2004	Spirits	1.29
Europe	Romania	2004	Other alcoholic beverages	0
Europe	Russian Federation	2004	All types	11.5
Europe	Russian Federation	2004	Beer	3.47
Europe	Russian Federation	2004	Wine	0.95
Europe	Russian Federation	2004	Spirits	7.09
Europe	Russian Federation	2004	Other alcoholic beverages	0
Africa	Rwanda	2004	All types	7.9
Africa	Rwanda	2004	Beer	0.46
Africa	Rwanda	2004	Wine	0
Africa	Rwanda	2004	Spirits	0
Africa	Rwanda	2004	Other alcoholic beverages	7.44
North America	Saint Kitts and Nevis	2004	All types	9.14
North America	Saint Kitts and Nevis	2004	Beer	3.39
North America	Saint Kitts and Nevis	2004	Wine	0.32
North America	Saint Kitts and Nevis	2004	Spirits	5.23
North America	Saint Kitts and Nevis	2004	Other alcoholic beverages	0.19
North America	Saint Lucia	2004	All types	11.64
North America	Saint Lucia	2004	Beer	3.39
North America	Saint Lucia	2004	Wine	0.69
North America	Saint Lucia	2004	Spirits	7.03
North America	Saint Lucia	2004	Other alcoholic beverages	0.53
North America	Saint Vincent and the Grenadines	2004	All types	5.42
North America	Saint Vincent and the Grenadines	2004	Beer	2.03
North America	Saint Vincent and the Grenadines	2004	Wine	0.14
North America	Saint Vincent and the Grenadines	2004	Spirits	3.15
North America	Saint Vincent and the Grenadines	2004	Other alcoholic beverages	0.09
Oceania	Samoa	2004	All types	3.62
